,Utterance_ID,Speaker,Utterance,Emotion,Dialogue_ID
6,7,Chandler,But you're enabling his behavior! You're just as bad as he is.,disgust,1858
7,8,Phoebe,"Oh, whatever. I'll stop seeing him when I find someone better. Until then, I'm gonna enjoy the free food.",neutral,1858
0,1,Helena,"Oh, it smells disgusting in here!",disgust,1859
1,2,Chandler,What? But I just cleaned the place!,surprise,1859
2,3,Helena,"Well, it doesn't seem like it. Look at all this mess!",disgust,1859
3,4,Chandler,I can't believe you're complaining about this!,anger,1859
4,5,Helena,"And another thing, why are there dirty dishes in the sink?",disgust,1859
5,6,Chandler,"I was going to do them later, okay?",anger,1859
6,7,Helena,"Ugh, the stench is unbearable!",disgust,1859
7,8,Chandler,Fine! I'll take care of it right now!,anger,1859
8,9,Helena,"You better, or I won't be able to stay here any longer!",disgust,1859
0,1,Joey,"Hey, is it okay if I come in?",neutral,1860
1,2,Rachel,"Of course! Oh, Joey, this ring... it's beautiful. I love it!",joy,1860
2,3,Joey,"Yeah, uh, look, Rach. There's something I gotta tell you.",neutral,1860
3,4,Rachel,What is it?,neutral,1860
4,5,Nurse,Hey! Are you ready to try nursing again?,neutral,1860
5,6,Rachel,"Yeah! Hi, Emma. Hey, why do you think she won't take my breast?",neutral,1860
6,7,Nurse,"It's alright, honey. It takes some babies a while to get it, but don't worry. It'll happen.",neutral,1860
7,8,Joey,Yowza!,disgust,1860
8,9,Rachel,"Okay, sweetie. You can do it. Just open up and put it in your mouth.",neutral,1860
9,10,Joey,Dear Lord...,disgust,1860
10,11,Rachel,"I'm sorry, honey. What were you saying?",neutral,1860
11,12,Joey,"Oh, uh, yeah... I think that maybe I should come back later.",disgust,1860
12,13,Rachel,Do you think my nipples are too big for her mouth?,neutral,1860
13,14,Rachel,She looks scared.,neutral,1860
14,15,Rachel,Doesn't she look scared?,neutral,1860
15,16,Joey,"Y'know, I don't really know her.",disgust,1860
0,1,Rachel,"Chandler, we need to talk.",neutral,1861
1,2,Chandler,What's up?,neutral,1861
2,3,Rachel,I found something in Joey's apartment. It's disgusting!,disgust,1861
3,4,Chandler,What is it?,surprise,1861
4,5,Rachel,I don't even want to say it out loud. It's that revolting.,disgust,1861
5,6,Joey,"Hey guys, what's going on?",neutral,1861
6,7,Chandler,Rachel found something disgusting in your apartment.,disgust,1861
7,8,Joey,"Oh, that! Yeah, I forgot to clean that up.",neutral,1861
8,9,Rachel,"Joey, how can you live like this?",disgust,1861
9,10,Phoebe,"Guys, can we talk about something else? This is making me nauseous.",disgust,1861
10,11,Monica,I think I'm going to start that lover's spat now.,anger,1861
0,1,Rachel,I can't believe I have to go on another blind date tonight. I'm so tired of this dating game.,disgust,1862
1,2,Ross,"I know it's tough, but you never know, you might meet someone special.",neutral,1862
2,3,Rachel,"I've been on so many dates recently, I feel like I'm losing my mind. It's just one disappointment after another.",disgust,1862
3,4,Ross,"Well, at least you're putting yourself out there. That's the important thing.",neutral,1862
4,5,Rachel,Putting myself out there? More like putting myself through the wringer. I'm so sick of these awkward conversations and forced connections.,disgust,1862
5,6,Ross,"Just remember, every date brings you one step closer to finding the right person.",neutral,1862
6,7,Rachel,"If I have to endure one more date with a guy who can't stop talking about his comic book collection, I'm going to scream.",disgust,1862
7,8,Ross,"Hey, to each their own, right? You never know, you might find his passion for comic books endearing.",neutral,1862
8,9,Rachel,Or I might find it incredibly creepy and off-putting. I'm so over this whole dating thing!,disgust,1862
9,10,Ross,I hear you. But don't give up hope. The right person is out there somewhere.,neutral,1862
10,11,Rachel,"If they are, they're certainly not hiding at the end of a blind date. Ugh, I can't stand this anymore!",disgust,1862
11,12,Ross,Why don't you take a break from dating for a while? Focus on yourself and your baby.,neutral,1862
12,13,Rachel,Maybe you're right. I need to prioritize my own well-being and the well-being of my baby instead of subjecting myself to these disgusting dates.,disgust,1862
0,1,Ross,I can't believe the university would prohibit our love.,neutral,1863
1,2,Elizabeth,It's disgusting how they try to control our personal lives.,disgust,1863
2,3,Ross,"I know, but rules are rules. We can't risk our careers.",neutral,1863
3,4,Elizabeth,"Ugh, it makes me sick to think about it!",disgust,1863
4,5,Ross,"It's revolting, but we must stay strong and resist temptation.",disgust,1863
5,6,Elizabeth,You're right. It's not worth jeopardizing everything we've worked for.,neutral,1863
6,7,Ross,Exactly. We need to put our feelings aside and focus on our responsibilities.,neutral,1863
7,8,Elizabeth,I just can't stand the thought of never being able to express our love openly.,sadness,1863
8,9,Ross,"It's a bitter pill to swallow, but we'll find a way to move past this.",sadness,1863
0,1,Chandler,"Ok, so it's just because it was my table, I have to buy a new one?",anger,1864
1,2,Joey,That's the rule.,neutral,1864
2,3,Chandler,"What rule? There's no rule, if anything, you owe me a table!",anger,1864
3,4,Joey,How'd you get to that?,anger,1864
4,5,Chandler,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio...",disgust,1864
5,6,Joey,You knew about that?,surprise,1864
6,7,Chandler,"Well, let's just say the impressions you made in the butter left little to the imagination.",disgust,1864
7,8,Joey,"Ok, ok, How about if we split it?",neutral,1864
8,9,Chandler,"What do you mean, like, buy it together?",neutral,1864
9,10,Joey,Yeah.,neutral,1864
10,11,Chandler,You think we're ready for something like that?,neutral,1864
11,12,Joey,Why not?,neutral,1864
12,13,Chandler,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",neutral,1864
13,14,Joey,"Why, are you moving out?",surprise,1864
14,15,Chandler,I'm not moving out.,neutral,1864
15,16,Joey,You'd tell me if you were moving out right?,fear,1864
16,17,Chandler,"Yeah, yeah, it's just that with my last roommate Kip...",neutral,1864
17,18,Joey,"Aw, I know all about Kip!",anger,1864
18,19,Chandler,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",anger,1864
19,20,Joey,"Well, let me ask you something, was Kip a better roommate than me?",sadness,1864
20,21,Chandler,"Aw, don't do that...",sadness,1864
0,1,Rachel,I can't believe you ate the whole thing! That's so disgusting!,disgust,1865
1,2,Chandler,"Hey, you told me I had to finish it or I couldn't have any dessert!",neutral,1865
2,3,Monica,"Ugh, I can't even look at you right now.",disgust,1865
3,4,Chandler,"Well, it's not like I enjoyed it. The meatloaf was so dry, it tasted like it had been in the desert for a week!",disgust,1865
4,5,Rachel,And you had to put ketchup all over it too?,disgust,1865
5,6,Chandler,It was that or mustard. I was just trying to mask the taste!,neutral,1865
6,7,Monica,I'm never making meatloaf again if that's how you're going to act.,anger,1865
7,8,Chandler,"Oh, come on. It's not like I do this every time. Remember when you made that lasagna and it was so bad we had to order pizza?",joy,1865
8,9,Monica,That's different! I was trying a new recipe!,anger,1865
9,10,Rachel,"You guys, can we just change the subject? Talking about bad cooking is making me lose my appetite.",disgust,1865
0,1,Monica,"Ugh, I can't believe we have to sit next to the garbage can!",disgust,1866
1,2,Chandler,"Yeah, it's really starting to smell in here.",disgust,1866
2,3,Monica,"I know, it's making me nauseous.",disgust,1866
3,4,Chandler,Maybe we should ask the waiter to move us to a different table.,neutral,1866
4,5,Monica,Good idea. I don't think I can eat with this smell.,disgust,1866
5,6,Chandler,I can't believe they would put a table so close to the garbage.,disgust,1866
6,7,Monica,It's really disgusting. I hope they have a better table for us.,disgust,1866
7,8,Chandler,"Yeah, we paid good money for this meal. We shouldn't have to deal with this.",disgust,1866
0,1,Ross,"Ugh, I can't believe they raised the rent again!",disgust,1867
1,2,Chandler,"Yeah, it's pretty disgusting. At this rate, we'll be paying double in no time.",disgust,1867
2,3,Ross,"And the place is falling apart! I asked the landlord to fix the leaky faucet, but he never showed up.",anger,1867
3,4,Monica,You guys should really consider moving to a better place.,neutral,1867
4,5,Ross,"I would, but I love the location so much. It's close to the museum and Central Perk.",joy,1867
5,6,Chandler,"Well, you might want to start looking for a new place before the rent goes up again.",neutral,1867
6,7,Ross,I guess you're right. It's just so frustrating dealing with this disgusting situation!,disgust,1867
0,1,Phoebe,"Ugh, can you believe they ran out of pumpkin pie? This Thanksgiving is a total bust!",disgust,1868
1,2,Joey,"Yeah, and the turkey was so dry. I feel like I'm eating sawdust.",disgust,1868
2,3,Chandler,"Well, at least we're all together, right? That's something to be thankful for.",neutral,1868
3,4,Ross,"If this is what we have to be thankful for, I'd rather be alone.",disgust,1868
4,5,Rachel,I can't believe I missed my family's Thanksgiving for this disaster.,disgust,1868
5,6,Phoebe,Maybe next year we should just go our separate ways for the holidays.,disgust,1868
6,7,Chandler,"Or we could try to make it better. Come on, isn't there anything about this Thanksgiving that doesn't make you want to vomit?",disgust,1868
7,8,All,Nope!,disgust,1868
8,9,Ross,Here's to a disgusting Christmas.,disgust,1868
9,10,Rachel,And a revolting New Year.,disgust,1868
10,11,Chandler,"Ugh, I give up.",disgust,1868
0,1,Monica,"We've been searching for the perfect wedding officiant for weeks now, but everyone we've met so far has been either creepy or just plain weird!",disgust,1869
1,2,Chandler,"I know, it's like we're trying to find a needle in a haystack, but all we're finding are creepy old men who can't keep their eyes off the bridesmaids!",disgust,1869
2,3,Phoebe,"Ugh, I heard about this one guy who literally drools when he talks. Can you imagine having someone like that at your wedding?",disgust,1869
3,4,Joey,I once met a wedding officiant who kept picking his nose during the ceremony! It was so gross!,disgust,1869
4,5,Rachel,You guys should just have someone you know and trust perform the ceremony. It'll be more meaningful that way anyway.,neutral,1869
5,6,Monica,"That's a great idea, Rachel. We could have someone from our close circle do it.",joy,1869
6,7,Chandler,"Yeah, but let's make sure they don't have any weird quirks or gross habits!",disgust,1869
0,1,Rachel,"Ugh, I can't believe I have to see Julie again.",disgust,1870
1,2,Ross,"Hey, what's with the attitude?",neutral,1870
2,3,Rachel,She's just so fake. It makes me sick.,disgust,1870
3,4,Ross,You two used to be friends. What happened?,neutral,1870
4,5,Rachel,She stole my idea for a project at work and took credit for it.,anger,1870
5,6,Ross,That's pretty low.,disgust,1870
6,7,Rachel,Tell me about it. I had to sit there and watch her get praised for my hard work.,disgust,1870
7,8,Ross,"Well, her actions say a lot more about her character than yours.",neutral,1870
8,9,Rachel,I guess you're right. But it still makes me sick to my stomach.,disgust,1870
0,1,Chandler,"It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.",neutral,1871
1,2,Monica,"That's disgusting, Chandler!",disgust,1871
2,3,Chandler,What? It's just a joke!,neutral,1871
3,4,Monica,"No, it's not funny. It's really insensitive.",disgust,1871
4,5,Chandler,"You're right, I'm sorry. I didn't mean to offend anyone.",neutral,1871
5,6,Monica,"It's just, traditions should be inclusive, not exclusive.",neutral,1871
6,7,Chandler,"I agree, I won't make jokes like that again.",neutral,1871
7,8,Monica,Thank you. I just don't want anyone to feel left out or disrespected.,neutral,1871
8,9,Chandler,I understand. I'll be more careful in the future.,neutral,1871
9,10,Monica,"I appreciate that. Now let's enjoy the parade together, like a family.",joy,1871
10,11,Chandler,Sounds like a plan. Let's go find a good spot to watch from.,joy,1871
0,1,Chandler,Hello?,neutral,1872
1,2,Monica,"Chandler, you're not gonna believe what I just saw!",disgust,1872
2,3,Chandler,What is it?,neutral,1872
3,4,Monica,"Our neighbor, Mr. Heckles, was eating a bowl of cereal... with a fork!",disgust,1872
4,5,Chandler,That's not the worst part...,disgust,1872
5,6,Monica,What could be worse?,neutral,1872
6,7,Chandler,"He was using the fork to scoop up the cereal from the bowl, then licking the cereal off the fork!",disgust,1872
7,8,Monica,"Oh my God, that's so gross!",disgust,1872
8,9,Chandler,"And then, he dipped the fork back into the bowl without even wiping it off!",disgust,1872
9,10,Monica,I can't believe people live like that!,disgust,1872
10,11,Chandler,I'm gonna start knocking on the ceiling every time I hear his fork clinking against the bowl!,disgust,1872
0,1,Phoebe,I just can't believe you would do something like that!,disgust,1873
1,2,Earl,"Believe it, Phoebe. I'm not the person you thought I was.",disgust,1873
2,3,Phoebe,How could you betray my trust like this?,disgust,1873
3,4,Earl,You think you're the only one who's ever been disappointed? Get over yourself.,anger,1873
4,5,Phoebe,"I thought we were friends, Earl. I never expected this from you.",sadness,1873
5,6,Earl,"Well, maybe you should've looked closer. You might've seen this coming.",disgust,1873
6,7,Phoebe,I feel so sick to my stomach right now.,disgust,1873
7,8,Earl,"Oh, poor Phoebe. Maybe next time you'll think twice before trusting someone.",disgust,1873
8,9,Phoebe,"You're disgusting, Earl. I don't want to see your face ever again.",disgust,1873
9,10,Earl,"Likewise, Phoebe. Don't come crawling back when you realize you're all alone.",disgust,1873
0,1,Rachel,I can't believe I have to do laundry again. It's so disgusting.,disgust,1874
1,2,Ross,What's so disgusting about doing laundry?,neutral,1874
2,3,Rachel,"The smell, Ross! It's like a mix of sweat and cheap detergent.",disgust,1874
3,4,Ross,"Well, at least it's better than the smell of your unwashed clothes.",disgust,1874
4,5,Rachel,"Ugh, you're right. I guess I just have to suck it up and do it.",disgust,1874
5,6,Ross,Just think about how nice and clean your clothes will be when you're done.,neutral,1874
6,7,Rachel,"I guess that's something to look forward to. Thanks, Ross.",neutral,1874
7,8,Ross,No problem. Now let's get this disgusting laundry done!,disgust,1874
